,AIBL,AIBR,ALA,ALNL,ASKL,AVAL,AVAR,AVBL,AVEL,AVER,AVFL,AVFR,DA1,DA9,DB1,DB2,DVA,DVB,DVC,PHAL,RIBL,RIBR,RID,RIML,RIMR,RIVL,RIVR,RMED,RMEV,SIADL,SIADR,SIAVL,SIAVR,SMDDR,SMDVL,SMDVR,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB1,VB2,VD13,train_test_label,time_in_seconds,tau
4211,-0.98019254,-0.76260173,-0.74012893,0.16086406,0.1670585,-0.9336618,-0.87916625,0.41889367,-0.7607569,-0.61836517,0.13200174,-0.33905315,-0.69383264,-0.6009767,-0.8814818,-0.026918331,-0.77701575,-0.89917654,-0.66196096,-0.28750825,-0.20909436,-0.20600107,-0.05064017,-0.7725763,-0.5000628,-0.6321758,-0.73353785,-0.24797088,-0.45208573,-0.030134002,0.22191972,-0.5032701,-0.31394756,-0.8110793,-0.41072923,-0.6802058,0.032100294,-0.5201655,-0.67850196,-0.14289352,-0.419922,-0.5303807,-0.62167984,-0.21677636,-0.29859924,0.09407312,test,834.4734,1
4212,-0.96431535,-0.70349485,-0.76443523,0.09882141,0.13255304,-0.92705864,-0.8598762,0.40612617,-0.73515207,-0.63778377,0.26356927,-0.3709779,-0.7222945,-0.6109235,-0.87623394,-0.04465061,-0.76766396,-0.8992501,-0.6695917,-0.20955147,-0.24996507,-0.14479968,-0.095929675,-0.79006565,-0.46484077,-0.56922406,-0.65731055,-0.25326493,-0.4184709,0.0138130495,0.1494382,-0.47866195,-0.30122212,-0.736273,-0.4392425,-0.67889625,0.08817803,-0.3911031,-0.7392878,-0.18111983,-0.42210236,-0.51513445,-0.64645517,-0.28630444,-0.21797062,0.05793563,test,834.6716,1
4213,-0.9888537,-0.74386513,-0.7884331,0.112849824,0.13375969,-0.9340484,-0.85757023,0.41118464,-0.6911382,-0.6118288,0.5002171,-0.39968964,-0.69739246,-0.56994796,-0.8919558,-0.09026096,-0.79520583,-0.9258815,-0.68374467,-0.61785865,-0.24379003,-0.19912338,-0.22912288,-0.7796618,-0.52749723,-0.59404147,-0.6670966,-0.28316852,-0.4473115,-0.061916307,0.28070724,-0.5118644,-0.33130726,-0.8141991,-0.43621853,-0.7033007,0.04938724,-0.4680517,-0.73309135,-0.19851711,-0.5003787,-0.53634864,-0.73893505,-0.2508052,-0.23129484,0.0042513185,test,834.86975,1
4214,-0.9606623,-0.77217597,-0.77796406,0.07999197,0.12739366,-0.9203104,-0.86819077,0.40592703,-0.73424155,-0.6122637,0.16717325,-0.31609932,-0.6746039,-0.5680686,-0.9391063,-0.09775604,-0.80438596,-0.9238741,-0.658996,-0.22643465,-0.26178768,-0.2156642,-0.09172559,-0.78289217,-0.5075218,-0.57785654,-0.71647584,-0.280039,-0.40829718,0.012596643,0.1807208,-0.4869019,-0.28435302,-0.8161142,-0.46345574,-0.73053813,0.069005586,-0.48513743,-0.7226941,-0.13980535,-0.5115291,-0.54374593,-0.6594301,-0.29407647,-0.34028015,0.07039429,test,835.0679,1
4215,-0.96094906,-0.7629112,-0.7744031,0.0054383557,0.12223236,-0.92075026,-0.85696507,0.4204023,-0.7163004,-0.63035274,0.3768997,-0.3985714,-0.72120607,-0.54458797,-0.8575651,-0.023353595,-0.733148,-0.9035754,-0.66889334,-0.544809,-0.27869365,-0.1883281,-0.20924899,-0.7803896,-0.47277084,-0.5899218,-0.6470636,-0.27847856,-0.43046936,-0.07445628,0.22507176,-0.4973708,-0.3404601,-0.82690907,-0.3822266,-0.70656526,0.0043321303,-0.4076324,-0.7949581,-0.20747484,-0.46305573,-0.43115574,-0.72568387,-0.27475142,-0.19268876,0.07768245,test,835.26605,1
4216,-0.9624346,-0.7557685,-0.75808704,0.049094778,0.099430144,-0.9205539,-0.86338544,0.36522615,-0.7255611,-0.6690868,0.15892315,-0.16490857,-0.66988635,-0.49915084,-0.9427485,-0.07536218,-0.7856824,-0.86409575,-0.5872031,0.09982587,-0.22724037,-0.20077723,-0.1404548,-0.7866335,-0.46233386,-0.573505,-0.6659239,-0.27234095,-0.40624303,-0.08612568,0.15347582,-0.49898705,-0.28755358,-0.77163833,-0.45585823,-0.62571627,0.10852136,-0.5078692,-0.7131261,-0.20637856,-0.4549231,-0.5117965,-0.6233169,-0.2800028,-0.27673385,0.13268426,test,835.46423,1
4217,-0.98105794,-0.73377144,-0.78618795,-0.0074683675,0.11139345,-0.92837,-0.8612849,0.3653463,-0.71885896,-0.63708174,0.059487626,-0.09185659,-0.6756291,-0.55841684,-0.83944654,-0.06658745,-0.78789175,-0.90478075,-0.6162043,-0.42161754,-0.27570078,-0.18623857,-0.21784827,-0.7760092,-0.47996205,-0.5780278,-0.673758,-0.28286576,-0.39304805,-0.09706411,0.27108726,-0.4972066,-0.29307646,-0.7874059,-0.41190872,-0.64009666,0.051657274,-0.43636993,-0.7087562,-0.17220588,-0.45833355,-0.5582114,-0.67552006,-0.27475142,-0.2039631,0.05008205,test,835.6624,1
4218,-0.96189564,-0.73496157,-0.8071458,0.019030625,0.09917578,-0.93281233,-0.85760695,0.33305025,-0.7425843,-0.6166833,0.115935735,-0.08028401,-0.67203754,-0.58945113,-0.9050823,-0.048946574,-0.79877204,-0.9140562,-0.5745721,-0.4514186,-0.29182702,-0.21061455,-0.14561437,-0.8119102,-0.48457146,-0.5273757,-0.7356862,-0.2812786,-0.46187592,-0.028533932,0.26687387,-0.4994904,-0.33604556,-0.83673906,-0.47496718,-0.68324196,0.08297049,-0.49839762,-0.7010335,-0.18134789,-0.5260649,-0.45123607,-0.65537965,-0.29057556,-0.13324223,0.03956655,test,835.86053,1
4219,-0.9616659,-0.73402965,-0.77506226,0.09371865,0.05554866,-0.9280301,-0.86060035,0.28400892,-0.7763587,-0.63837755,0.19887103,0.0069766436,-0.6640431,-0.50393295,-0.8921472,-0.09766464,-0.76136744,-0.9017014,-0.53367996,-0.36062548,-0.28029764,-0.20956978,-0.20332505,-0.82535714,-0.4831036,-0.52043957,-0.601902,-0.30230767,-0.42381898,0.015616513,0.20289253,-0.4955183,-0.31061426,-0.8461132,-0.47905275,-0.63442665,0.083415076,-0.35504824,-0.73471653,-0.12921274,-0.45339075,-0.5060354,-0.65591025,-0.32747513,-0.2500854,0.08060554,test,836.0587,1
4220,-0.96590376,-0.75871754,-0.7754505,-0.055781227,0.10812911,-0.9287883,-0.87026834,0.30901924,-0.7718402,-0.6152342,0.021276595,-0.055031743,-0.6715472,-0.54847753,-0.8717597,-0.078561306,-0.774798,-0.9070381,-0.52868277,-0.37930235,-0.2765139,-0.20765443,-0.18478884,-0.7819152,-0.49001294,-0.5804526,-0.7006255,-0.29921648,-0.40552178,-0.09291469,0.119765,-0.47525662,-0.39355105,-0.8116212,-0.479857,-0.6577416,0.10750496,-0.4541578,-0.68471617,-0.15126081,-0.44089422,-0.51979095,-0.6733489,-0.33867806,-0.37137002,0.021677814,test,836.2569,1
4221,-0.9675462,-0.7562329,-0.90366644,-0.047023248,0.13102117,-0.93124956,-0.8700699,0.25007725,-0.76807797,-0.6307792,0.0056448113,-0.15565178,-0.69137955,-0.54898834,-0.91370624,-0.07234587,-0.7965593,-0.8992321,-0.5315954,-0.5228837,-0.29056078,-0.27730024,-0.24364609,-0.82501924,-0.47571102,-0.51988244,-0.6582557,-0.3218203,-0.43015596,-0.08720212,0.093150884,-0.47295228,-0.302204,-0.7906264,-0.52003723,-0.6557782,0.09191223,-0.4034703,-0.6768173,-0.17774637,-0.55953836,-0.61706215,-0.64349335,-0.3526117,-0.40314314,0.017707525,test,836.455,1
4222,-0.97592705,-0.75385183,-0.7719253,-0.10612673,0.17826632,-0.91965777,-0.8401468,0.28316623,-0.73503506,-0.6337454,-0.11072514,-0.105031446,-0.68972546,-0.59925526,-0.8830552,-0.0913578,-0.7375626,-0.9129338,-0.5470898,-0.43851718,-0.36870423,-0.22010347,-0.303841,-0.7912425,-0.5190138,-0.59034765,-0.6492919,-0.31573138,-0.41438448,-0.05619872,0.2929639,-0.49996388,-0.3496081,-0.83569735,-0.40107277,-0.7130881,0.08580505,-0.39620957,-0.7078675,-0.12622692,-0.4797411,-0.5398766,-0.6617923,-0.3811091,-0.40143493,0.03652939,test,836.6532,1
4223,-0.96042997,-0.7342874,-0.7607538,-0.13480195,0.21114056,-0.9176838,-0.8658079,0.29353607,-0.71980643,-0.65436256,0.0,-0.060125295,-0.71695495,-0.6072804,-0.8830133,-0.11274622,-0.77496547,-0.8625,-0.46257788,-0.28945753,-0.34958518,-0.26180387,-0.22530097,-0.7936277,-0.49422303,-0.53552514,-0.6077247,-0.3324127,-0.4054877,-0.042057525,0.22012585,-0.46508443,-0.32172439,-0.72288555,-0.44116187,-0.7292118,0.09164153,-0.37605602,-0.70004356,-0.13387373,-0.42987555,-0.5220599,-0.7395201,-0.38292956,-0.2316365,0.110323906,test,836.8514,1
4224,-0.96437943,-0.74525964,-0.78448856,0.08219673,0.21733828,-0.92037815,-0.8720192,0.29573083,-0.7512143,-0.63888663,-0.11419887,-0.290657,-0.675322,-0.511449,-0.89357835,-0.045838855,-0.7708842,-0.8699074,-0.4144235,-0.17661764,-0.40048888,-0.26859426,-0.36441812,-0.7805779,-0.5239925,-0.5765891,-0.6507596,-0.2987408,-0.42110807,-0.065905444,0.25920862,-0.49564278,-0.3615233,-0.82798386,-0.4599223,-0.6854086,0.049186934,-0.35433802,-0.65870917,-0.15051456,-0.47440785,-0.4307981,-0.64375734,-0.32439435,-0.3443799,0.06278329,test,837.04956,1
4225,-0.9461195,-0.7745539,-0.7931593,0.05787579,0.23498107,-0.9277468,-0.89489967,0.25975618,-0.74435014,-0.5850905,-0.18237083,-0.14960968,-0.71329474,-0.53254706,-0.8567805,-0.040628858,-0.7134177,-0.884647,-0.39231145,-0.2636714,-0.41983816,-0.20034121,-0.27575004,-0.8055643,-0.48609114,-0.58815116,-0.78360575,-0.3095418,-0.40010437,-0.089313954,0.22658494,-0.5025064,-0.35459322,-0.7618798,-0.39983958,-0.68627816,0.020130469,-0.06452176,-0.71954256,-0.06244074,-0.46585035,-0.4655384,-0.67307967,-0.3853802,-0.40587634,0.051576916,test,837.2477,1
4226,-0.958125,-0.7849051,-0.7547643,-0.012945924,0.20589694,-0.9231206,-0.8561736,0.2106075,-0.72472554,-0.6133383,-0.09683022,-0.2411918,-0.70036924,-0.4486311,-0.87397534,-0.055162013,-0.7912846,-0.87466,-0.38500145,-0.39009866,-0.40440997,-0.21400914,-0.2929486,-0.7981005,-0.41554716,-0.5958273,-0.6169045,-0.33780867,-0.45596942,-0.05934539,0.20328896,-0.47346678,-0.34169686,-0.74052984,-0.3992766,-0.7091573,0.018037492,-0.4750118,-0.77660435,-0.06830386,-0.47050026,-0.47449926,-0.59602636,-0.34448957,-0.32763922,0.09436232,test,837.44586,1
4227,-0.9775352,-0.7677732,-0.7857251,0.0025678314,0.124148205,-0.92727983,-0.87584966,0.17496577,-0.7740616,-0.6471887,-0.119409464,-0.33817843,-0.6978348,-0.53387654,-0.9767204,-0.1302957,-0.8011448,-0.88175154,-0.34387806,-0.10585191,-0.4197045,-0.26458937,-0.2702083,-0.81132686,-0.44754595,-0.5798528,-0.63045514,-0.33963206,-0.41457406,-0.11692197,0.10997167,-0.46692932,-0.35424578,-0.7303685,-0.40518516,-0.69085026,0.01210498,-0.35780856,-0.7369641,-0.107332565,-0.4563964,-0.5375894,-0.67840785,-0.388391,-0.3290058,0.07191047,test,837.64404,1
4228,-0.97289485,-0.7690151,-0.7740203,0.1627586,0.07836974,-0.9203261,-0.8712369,0.14880477,-0.69581157,-0.65211904,-0.1949631,-0.29601398,-0.6997033,-0.4703827,-0.9406776,-0.08523376,-0.78210205,-0.8811787,-0.36214784,-0.23958398,-0.46171892,-0.29810637,-0.3231416,-0.8092654,-0.54237247,-0.5913561,-0.62306726,-0.3436899,-0.45045206,-0.08841371,0.08722733,-0.4838042,-0.40760216,-0.76815796,-0.4110937,-0.7028336,0.10225691,-0.39089674,-0.738612,-0.15517609,-0.4549746,-0.5442091,-0.6681459,-0.3957429,-0.36556202,0.041051,test,837.8422,1
4229,-0.9595067,-0.77672666,-0.78212625,0.1227965,0.056772236,-0.92389417,-0.87822574,0.117531955,-0.73060197,-0.6734522,-0.17238384,-0.2918011,-0.7160136,-0.5433425,-0.9100099,-0.18111603,-0.8152545,-0.8874234,-0.34318122,-0.30720228,-0.43688163,-0.329534,-0.24441047,-0.8211688,-0.5137181,-0.5732908,-0.6675532,-0.3338126,-0.37695414,-0.10579359,0.13825181,-0.42752895,-0.3382335,-0.8771634,-0.46576655,-0.70217776,0.12356337,-0.5165622,-0.70149064,-0.11389304,-0.48529202,-0.47440037,-0.6636259,-0.37711805,-0.3047489,0.072453626,test,838.04034,1
4230,-0.97219914,-0.78438646,-0.7789958,0.054331206,0.035691056,-0.916185,-0.8552487,0.112752415,-0.7310305,-0.6332796,-0.21189752,-0.37126043,-0.6992136,-0.5560685,-0.9508785,-0.11375166,-0.7445266,-0.87485456,-0.41029778,-0.19608225,-0.4586742,-0.3122095,-0.37989682,-0.81116927,-0.48888645,-0.56159234,-0.63232654,-0.35195005,-0.4090297,-0.08692191,0.17973308,-0.45802575,-0.36527857,-0.828819,-0.4116996,-0.72571063,0.050487325,-0.43173683,-0.70669967,-0.18543081,-0.46507403,-0.49679157,-0.72538614,-0.4287915,-0.4297916,0.104637966,test,838.2385,1
4231,-0.9642079,-0.7856801,-0.76668864,-0.03600006,0.06606974,-0.92190695,-0.842522,0.10582543,-0.72895896,-0.62122464,0.14329135,-0.38305318,-0.66480184,-0.52973,-0.9171597,-0.1387048,-0.7873701,-0.86426944,-0.3551124,-0.1906528,-0.4288464,-0.3048966,-0.37798586,-0.79400355,-0.49991012,-0.59207994,-0.6237291,-0.38225105,-0.3828291,-0.110209875,0.19228645,-0.4592468,-0.35365433,-0.7806521,-0.41177467,-0.68277913,0.069538094,-0.5183573,-0.734318,-0.22206521,-0.4843019,-0.57913196,-0.64489615,-0.44713625,-0.4116843,0.107463315,test,838.4367,1
4232,-0.96568406,-0.80871177,-0.8412567,0.04265865,0.05497073,-0.92182136,-0.86586076,0.08681021,-0.75849587,-0.7438734,0.39253148,-0.36747092,-0.6828734,-0.58745724,-0.82494843,-0.12919885,-0.7841389,-0.8772891,-0.35649863,-0.21256359,-0.48791167,-0.35895914,-0.3948022,-0.80877346,-0.45436385,-0.57243544,-0.6873309,-0.37603545,-0.38185552,-0.11433575,0.16166428,-0.47552976,-0.36814436,-0.76978034,-0.45550975,-0.69868493,0.055729926,-0.51581097,-0.7356015,-0.15081704,-0.41601786,-0.54758346,-0.63907313,-0.43551323,-0.29176632,0.06270206,test,838.6349,1
4233,-0.98512655,-0.77377546,-0.7794573,0.24244726,0.12407338,-0.9241554,-0.8876356,0.086145505,-0.7265994,-0.665021,0.54450715,-0.34229586,-0.6731183,-0.53605413,-0.9562991,-0.07618482,-0.7866884,-0.88629395,-0.3847598,-0.38602167,-0.5012828,-0.3450299,-0.39556658,-0.8050214,-0.48529252,-0.5842676,-0.62714136,-0.36640793,-0.400877,-0.10769318,0.24438535,-0.47135344,-0.38934812,-0.8130753,-0.4529415,-0.6949783,0.0580159,-0.45139363,-0.7041256,-0.08088971,-0.48702174,-0.5058396,-0.7097843,-0.42080942,-0.34984627,0.07510769,test,838.833,1
4234,-0.9600301,-0.7603701,-0.7974627,0.053117335,0.10505747,-0.9202405,-0.85765564,0.073808715,-0.72590107,-0.6809135,0.28397742,-0.32149363,-0.6797422,-0.45204803,-0.9185541,-0.15058726,-0.8038593,-0.8809524,-0.3483083,-0.22128277,-0.48497093,-0.37697986,-0.39059812,-0.8057529,-0.4671218,-0.5654176,-0.72415537,-0.35330045,-0.43306252,-0.11188631,0.19294117,-0.48274216,-0.36928913,-0.7874631,-0.41719535,-0.67340255,0.073705986,-0.36248884,-0.747875,-0.19643523,-0.45085734,-0.42231366,-0.7100269,-0.47206274,-0.2951828,0.034393158,test,839.0312,1
4235,-0.9697454,-0.805088,-0.77702075,0.10912721,0.13285454,-0.91482145,-0.8629867,0.025780234,-0.75512135,-0.6228295,0.26574033,-0.2571304,-0.660829,-0.5995426,-0.92601055,-0.13349481,-0.80691874,-0.89074886,-0.38891992,-0.24932772,-0.51450914,-0.35269076,-0.4372253,-0.80799115,-0.5126475,-0.57966834,-0.8072491,-0.36495745,-0.39508134,-0.121324025,0.17604238,-0.4910641,-0.37957734,-0.83786196,-0.44279194,-0.7030371,0.043081746,-0.5052404,-0.70280915,-0.0949369,-0.46446204,-0.5212786,-0.60349095,-0.41254726,-0.36419544,0.066497706,test,839.2294,1
4236,-0.96322155,-0.80545,-0.77283293,-0.03148468,0.060743753,-0.9220072,-0.87992513,-0.022728901,-0.72399944,-0.6582553,0.14285715,-0.22422914,-0.6991544,-0.5548336,-0.95701665,-0.14364061,-0.7683241,-0.9067655,-0.45626774,-0.07894301,-0.50864613,-0.4293882,-0.32390597,-0.8082816,-0.5206472,-0.56715053,-0.7135765,-0.35067,-0.3657582,-0.10907002,0.06382069,-0.5134015,-0.37877074,-0.8509657,-0.4430493,-0.6468127,0.0073147905,-0.43019286,-0.7624211,-0.14580412,-0.48682344,-0.5145604,-0.7270917,-0.45777902,-0.30201572,0.09925612,test,839.42755,1
4237,-0.9580142,-0.8195277,-0.7843074,0.035683133,0.1248553,-0.9218472,-0.8613761,-0.022031283,-0.728964,-0.66629565,0.124185845,-0.068859465,-0.62476385,-0.5195688,-0.90358037,-0.07773868,-0.78226465,-0.8674275,-0.37508634,-0.19194739,-0.5585102,-0.3965675,-0.50429964,-0.7976574,-0.5139476,-0.5792243,-0.610589,-0.40400445,-0.40400502,-0.14975922,0.13893427,-0.47812515,-0.3793535,-0.7758043,-0.40274575,-0.653566,0.06561169,-0.5409649,-0.7337542,-0.1214856,-0.4908623,-0.46226272,-0.7005694,-0.43565327,-0.296891,0.08357027,test,839.6257,1
4238,-0.9483651,-0.7958744,-0.79634774,0.11161607,0.14628443,-0.9195753,-0.85712063,-0.03062273,-0.73458457,-0.6741052,0.11289622,-0.023207119,-0.6542834,-0.579298,-0.8806074,-0.15991043,-0.76832247,-0.88512903,-0.38919306,-0.20286903,-0.4733712,-0.42921394,-0.43263903,-0.8086053,-0.5712976,-0.506328,-0.6427538,-0.38390476,-0.4085745,-0.12680851,0.112020105,-0.48264584,-0.3467089,-0.7423779,-0.4971592,-0.6476802,0.121252686,-0.48886648,-0.77812177,-0.10374179,-0.4407472,-0.49774173,-0.63680017,-0.44440556,-0.30816537,0.06964318,test,839.82385,1
4239,-0.96073955,-0.79551184,-0.7869384,0.10438564,0.10136647,-0.9244521,-0.8521331,-0.04613002,-0.7333182,-0.64384,0.062961355,0.051393252,-0.68133724,-0.52941924,-0.8763299,-0.11311183,-0.80572534,-0.88242424,-0.4214323,-0.40437898,-0.5391425,-0.3822029,-0.42728835,-0.80279535,-0.5330469,-0.5473093,-0.7054714,-0.35987794,-0.37747917,-0.13367653,0.14258339,-0.47976214,-0.35484573,-0.7480226,-0.44682935,-0.6781864,0.13987137,-0.4291964,-0.71196204,-0.15075524,-0.43504494,-0.4121084,-0.53378826,-0.4645708,-0.434233,0.052683566,test,840.02203,1
4240,-0.95692605,-0.80746746,-0.7724646,0.1917082,0.16926436,-0.91575617,-0.84719336,-0.07678146,-0.7074464,-0.64679825,-0.018237082,0.0053879577,-0.6414661,-0.48918912,-0.87740576,-0.1592706,-0.76594055,-0.89919996,-0.43359625,-0.2544197,-0.45467928,-0.3862945,-0.35983184,-0.7841229,-0.50401056,-0.53634274,-0.63991475,-0.36038584,-0.3835281,-0.087084025,0.1929048,-0.4283678,-0.35317525,-0.7483394,-0.44836283,-0.655739,0.12884542,-0.40779856,-0.6742104,-0.19732681,-0.42344004,-0.55525875,-0.6456556,-0.46296036,-0.3091903,0.076283395,test,840.22015,1
4241,-0.95796555,-0.8108832,-0.7770296,0.07842796,0.13828704,-0.9027964,-0.8538302,-0.029069131,-0.74287987,-0.67166007,-0.12114633,-0.027392425,-0.7106124,-0.4740847,-0.8345945,-0.23157077,-0.7938225,-0.9036545,-0.44571397,-0.25667182,-0.4730929,-0.44993335,-0.4834703,-0.79727584,-0.5040872,-0.53975713,-0.6079268,-0.38152608,-0.3511214,-0.09690183,0.19923252,-0.4680073,-0.33826968,-0.86285037,-0.45281303,-0.7086906,0.064340524,-0.41599557,-0.73438936,-0.15475032,-0.4741097,-0.5638539,-0.58798033,-0.4738132,-0.45473182,0.13711295,test,840.41833,1
4242,-0.9527357,-0.816835,-0.8243199,0.12042204,0.072372064,-0.9109909,-0.86794335,-0.043653958,-0.70894265,-0.6727885,-0.13504125,-0.1947623,-0.6656339,-0.45457172,-0.879136,-0.19665463,-0.81932425,-0.90706724,-0.4645851,-0.23218697,-0.46816564,-0.42703718,-0.47678196,-0.81064934,-0.5370611,-0.5769696,-0.6863211,-0.3774661,-0.376773,-0.17111571,0.082048096,-0.45138696,-0.35753292,-0.75607693,-0.458357,-0.66946363,0.06757476,-0.39188755,-0.7011024,-0.1773018,-0.4566225,-0.4850095,-0.65598035,-0.46947205,-0.27160916,0.04335803,test,840.6165,1
4243,-0.96069384,-0.8371235,-0.8000154,-0.014233527,0.15593165,-0.8988791,-0.87060606,-0.071862936,-0.71020865,-0.68028754,-0.16066001,-0.20032376,-0.66944027,-0.58864605,-0.9497633,-0.20917691,-0.7453661,-0.8923045,-0.51380044,-0.26697192,-0.5294143,-0.43260878,-0.38715842,-0.7964236,-0.47111994,-0.5398311,-0.69926083,-0.38880742,-0.3721169,-0.16410807,0.11812407,-0.47439864,-0.3455642,-0.7807244,-0.45587996,-0.6276217,0.04937369,-0.4073332,-0.72346246,-0.22609223,-0.5121347,-0.4862051,-0.60753536,-0.5045512,-0.3816194,0.16691992,test,840.8147,1
4244,-0.95595515,-0.8163687,-0.82011646,-0.012771611,0.13166647,-0.91393524,-0.852063,-0.09455335,-0.72267073,-0.6491413,-0.15327834,-0.22481923,-0.6581005,-0.6338503,-0.8686135,-0.21804304,-0.76015675,-0.87788403,-0.52577937,-0.28311455,-0.5088397,-0.43069345,-0.40206382,-0.7753257,-0.48934007,-0.5663081,-0.68066907,-0.37634143,-0.3735307,-0.11149061,0.072499104,-0.49955252,-0.34398434,-0.7993336,-0.42614958,-0.64810383,0.08755719,-0.4283634,-0.7115516,-0.14516532,-0.46754634,-0.47250217,-0.61416465,-0.49488866,-0.32968912,0.21423703,test,841.0128,1
4245,-0.9562968,-0.83189553,-0.8026903,0.08647038,0.15352584,-0.9182062,-0.8537177,-0.1333101,-0.73271894,-0.6771211,-0.05905341,-0.19427827,-0.70805,-0.59821707,-0.96656317,-0.22334446,-0.7858285,-0.88353336,-0.48576614,-0.40877724,-0.4985581,-0.43321803,-0.482897,-0.79987115,-0.5173892,-0.58415747,-0.67020357,-0.42943102,-0.39642027,-0.12253234,0.11379659,-0.49360755,-0.38842675,-0.7213307,-0.4353395,-0.71936035,0.13010849,-0.45937067,-0.69466144,-0.13698179,-0.4284458,-0.4285496,-0.6716373,-0.5091724,-0.38981894,0.14952211,test,841.211,1
4246,-0.9628761,-0.7854174,-0.7934511,0.09789303,0.04441212,-0.917997,-0.854534,-0.10036459,-0.7286759,-0.6631181,-0.10942249,-0.31103376,-0.6650089,-0.4139854,-0.9251448,-0.20698322,-0.80095917,-0.88893443,-0.4949697,-0.2711771,-0.5217543,-0.42503455,-0.5396522,-0.8076219,-0.4852587,-0.5469034,-0.60219175,-0.38633347,-0.3905621,-0.08854017,0.14408126,-0.45582822,-0.3152789,-0.79481703,-0.41080457,-0.6581239,0.085145295,-0.45538053,-0.7341625,-0.1685646,-0.497541,-0.4886766,-0.6443337,-0.46996218,-0.39596856,0.08200667,test,841.4092,1
4247,-0.96250963,-0.8043085,-0.80454826,-0.028680647,0.05258902,-0.9079614,-0.8358698,-0.14741404,-0.726199,-0.7195884,-0.08163265,-0.22738148,-0.6733945,-0.58267397,-0.9672651,-0.20561217,-0.77035534,-0.89414656,-0.49459818,-0.23592056,-0.52275324,-0.4217263,-0.49837568,-0.78645045,-0.51018924,-0.55024797,-0.7143072,-0.37255794,-0.38629663,-0.17186767,0.110535674,-0.4849323,-0.3460813,-0.7946011,-0.4131584,-0.6585577,0.04765994,-0.4926909,-0.74033254,-0.2242207,-0.41353026,-0.42725334,-0.71203285,-0.4869066,-0.35121286,0.100435995,test,841.60736,1
4248,-0.9513625,-0.8211293,-0.77026796,0.19120847,0.020492982,-0.93064123,-0.8479187,-0.17606309,-0.7938118,-0.6599698,-0.11680417,-0.20037891,-0.68653536,-0.5176421,-0.90081114,-0.268772,-0.7909266,-0.91572636,-0.5079186,-0.4876659,-0.5088327,-0.41981095,-0.47754633,-0.83356035,-0.51207936,-0.5005743,-0.67794865,-0.42151046,-0.3916222,-0.15888375,0.13445272,-0.4658173,-0.38826317,-0.80486333,-0.54284626,-0.68318015,0.13294397,-0.52904713,-0.72815114,-0.2234645,-0.49079713,-0.47099018,-0.625107,-0.49747935,-0.40040997,0.06948472,test,841.8055,1
4249,-0.94985545,-0.80213416,-0.8107297,0.093481146,0.0658449,-0.92513204,-0.8726295,-0.16453199,-0.813328,-0.68600816,0.20104212,-0.26629815,-0.6605779,-0.5490646,-0.95925814,-0.24363603,-0.82322896,-0.9062548,-0.47868308,-0.46238378,-0.4759379,-0.3936937,-0.49321613,-0.8405026,-0.5028601,-0.46971056,-0.63681126,-0.3829773,-0.41674027,-0.11185728,0.12778084,-0.48770258,-0.338763,-0.771437,-0.53298616,-0.6866648,0.06749321,-0.48860225,-0.6859614,-0.12467262,-0.4112925,-0.50833017,-0.6674036,-0.49684918,-0.43969935,0.04801199,test,842.00366,1
4250,-0.9714289,-0.7805512,-0.79558337,0.07482778,0.097256176,-0.91566765,-0.84228873,-0.14977802,-0.7466442,-0.6554873,0.27702996,-0.38120744,-0.6679069,-0.4771279,-0.91516495,-0.19903113,-0.76984286,-0.9028238,-0.49274358,-0.31370366,-0.47012693,-0.40074524,-0.5174852,-0.7907398,-0.5041739,-0.5655505,-0.6989812,-0.38840532,-0.4185133,-0.15436159,0.057183843,-0.45154482,-0.32479057,-0.77175385,-0.4133837,-0.7428852,0.05755791,-0.45939472,-0.7335072,-0.17772086,-0.43877542,-0.50850654,-0.63712615,-0.49194792,-0.38264436,0.021759367,test,842.20184,1
4251,-0.9539361,-0.80073625,-0.85411733,0.09600239,-0.014697312,-0.9173447,-0.88213086,-0.16028242,-0.7373641,-0.65295553,0.3577942,-0.42735144,-0.66660607,-0.5571638,-0.895591,-0.25807777,-0.79857486,-0.89087176,-0.48441598,-0.40061453,-0.42959046,-0.41066968,-0.48824766,-0.7808139,-0.5222455,-0.5392009,-0.6353526,-0.4142087,-0.41417056,-0.14823939,0.098471984,-0.5020935,-0.37509742,-0.7676308,-0.4321442,-0.6982103,0.071538225,-0.4203704,-0.67212695,-0.23010772,-0.46359318,-0.46325305,-0.65087044,-0.5088223,-0.3983601,0.049035482,test,842.4,1
4252,-0.94503313,-0.8040484,-0.84520644,0.016249709,-0.009274127,-0.90731037,-0.85167336,-0.16681932,-0.7461115,-0.65273374,0.17368649,-0.46779102,-0.69277984,-0.49554044,-0.8559822,-0.2740734,-0.8089451,-0.9132579,-0.47747606,-0.20613688,-0.43797117,-0.3553882,-0.4146761,-0.8020886,-0.42233545,-0.56826377,-0.66052765,-0.41970065,-0.4037308,-0.18989182,0.13097367,-0.47811824,-0.35902044,-0.7839313,-0.42365137,-0.71237284,0.091143824,-0.36973503,-0.7512538,-0.218169,-0.39944965,-0.42949116,-0.7203667,-0.50665176,-0.4451657,0.038375143,test,842.59814,1
