,AIBL,AIBR,ALA,ALNL,AS10,ASKL,ASKR,AVAL,AVAR,AVBL,AVBR,AVEL,AVER,AVFL,AVFR,DA1,DA7,DA9,DB7,DVA,DVB,DVC,PDA,PHAL,PHAR,PLML,PVNL,RIBL,RIBR,RID,RIML,RIMR,RIS,RIVL,RIVR,RMED,RMEV,SABD,SABVL,SABVR,SIADL,SIADR,SIAVL,SIAVR,SMDVL,URYDL,URYDR,URYVL,URYVR,VA1,VA11,VA12,VB11,VD13,train_test_label,time_in_seconds,tau
3066,-0.12623757,-0.12249972,-0.019652033,-0.25458944,0.4914636,-0.46448222,-0.44483253,0.2737267,0.27285486,-0.55329573,-0.91971964,0.032894824,0.33611372,-0.65493834,-0.7183764,0.056337986,-0.13867208,0.14821565,-0.7174277,-0.8758452,-0.8276318,-0.54862887,-0.114429556,-0.8166401,-0.63202816,-0.5840088,-0.7360506,-0.9668085,-0.85695684,-0.814077,-0.19007552,-0.16170691,-0.9583952,-0.8076237,-0.6031117,-0.57899255,-0.8891708,-0.08503002,-0.10489226,-0.25915185,-0.689052,-0.7698858,-0.80864805,-0.5619243,-0.8709024,0.06638014,-0.15727484,0.11971177,0.3258948,-0.55453783,0.533223,0.23323815,-0.59095067,-0.39164767,test,883.2435,1
3067,-0.1378041,-0.18728852,-0.17878641,-0.33225834,0.41049668,-0.4550285,-0.3886778,0.2532891,0.23882723,-0.5453064,-0.9058182,0.024414659,0.33836362,-0.66205883,-0.76778007,0.037815228,-0.21416211,0.1827635,-0.69486517,-0.8925273,-0.8399856,-0.5513873,-0.17729318,-0.7800785,-0.666602,-0.56703407,-0.8248383,-0.9645813,-0.86276025,-0.86601293,-0.22128956,-0.20226485,-0.9671035,-0.7555853,-0.5568761,-0.5732241,-0.87782437,-0.1347915,-0.0474974,-0.22843623,-0.79643875,-0.82158166,-0.8810806,-0.59226525,-0.8592608,0.09237336,-0.072081946,0.1235366,0.27703306,-0.56312674,0.4793162,0.043563377,-0.71624094,-0.4024158,test,883.5316,1
3068,-0.1345073,-0.20154455,-0.1061835,-0.14883192,0.43708017,-0.5124649,-0.372727,0.18286891,0.22520535,-0.58582705,-0.8846535,0.023059791,0.32661155,-0.48673698,-0.78030264,0.038233604,-0.23660171,0.14845894,-0.66465044,-0.90956193,-0.8479381,-0.55146134,-0.22693498,-0.72497606,-0.6815013,-0.6127569,-0.79386055,-0.9499983,-0.8716985,-0.87239635,-0.22557935,-0.19867678,-0.9389731,-0.75531393,-0.5892484,-0.6092169,-0.8803546,-0.12785764,-0.16659476,-0.25067234,-0.78965414,-0.8342723,-0.84339434,-0.629856,-0.84191006,-0.010371419,-0.20363459,0.24380699,0.2571524,-0.5574442,0.43211496,0.046305742,-0.66415226,-0.3321184,test,883.8197,1
3069,-0.088133946,-0.13099994,0.024953745,-0.26938176,0.48824003,-0.48395032,-0.28139085,0.23561968,0.26822022,-0.5773482,-0.88039494,0.04939198,0.39940065,-0.38382235,-0.6993359,0.10009785,-0.035474893,0.26460987,-0.6688388,-0.83800155,-0.8070534,-0.49006313,-0.18963169,-0.587168,-0.44933367,-0.60311496,-0.75994116,-0.9425471,-0.8580011,-0.8187823,-0.18332586,-0.11912634,-0.90556693,-0.73559517,-0.38774285,-0.5636311,-0.85564154,-0.04560622,0.01721163,-0.067592934,-0.6111807,-0.75430816,-0.8395764,-0.5992115,-0.8241323,0.18300079,-0.0322813,0.2398976,0.26303765,-0.5086008,0.6240392,0.28555417,-0.73579305,-0.30760077,test,884.1078,1
3070,-0.062452774,-0.12519386,0.031586476,-0.2046523,0.5035211,-0.45162123,-0.27287063,0.26384372,0.31437206,-0.5197492,-0.84857297,0.10235938,0.40080735,-0.35011816,-0.6656521,0.11057766,-0.0938091,0.28370836,-0.6122038,-0.8479334,-0.79199606,-0.46922505,-0.17129473,-0.63677174,-0.52657783,-0.50425893,-0.73777205,-0.9271347,-0.8502822,-0.7882852,-0.12221739,-0.11522879,-0.87396586,-0.69739157,-0.45282647,-0.56534004,-0.8377114,0.0065038577,0.123287536,-0.073494904,-0.65703547,-0.7186276,-0.7573918,-0.59694374,-0.8061504,0.2992818,-0.04707484,0.3894823,0.34121117,-0.46118817,0.6077144,0.23077276,-0.58200336,-0.35770854,test,884.3958,1
3071,-0.09280132,-0.1364246,0.011614801,-0.09018335,0.5073484,-0.422592,-0.30426624,0.27134383,0.2832343,-0.51444566,-0.86614025,0.15466681,0.35276958,-0.4488713,-0.67865205,0.11588097,-0.0589363,0.3279742,-0.67177737,-0.8732786,-0.79390633,-0.47753224,-0.029831508,-0.63866603,-0.54088867,-0.51225406,-0.7972936,-0.9160388,-0.8622879,-0.8032042,-0.13582031,-0.16362551,-0.91489017,-0.7034102,-0.4549104,-0.5477662,-0.8780709,-0.0124512045,0.15671505,-0.108274825,-0.6177672,-0.7809924,-0.7604802,-0.62475044,-0.81590796,0.34792733,-0.12532015,0.3276997,0.45543227,-0.508742,0.5548369,0.34189224,-0.58992195,-0.30137715,test,884.6839,1
3072,-0.07932605,-0.1260291,-0.07392887,-0.08740551,0.51558954,-0.374522,-0.25984418,0.28432828,0.2697339,-0.51536256,-0.88824785,0.088994436,0.38630676,-0.48301134,-0.63680536,0.1133023,-0.10012469,0.10677507,-0.5326724,-0.8321139,-0.8098574,-0.48288468,-0.13415745,-0.57515925,-0.48680103,-0.5409461,-0.7147687,-0.9288515,-0.8604478,-0.8240306,-0.14106078,-0.13079828,-0.8759144,-0.65490174,-0.49013194,-0.5313199,-0.87710935,-0.03481672,0.1131772,-0.08662288,-0.6974208,-0.75899744,-0.7319759,-0.5733762,-0.8009157,0.26816395,-0.04080978,0.20094548,0.45483434,-0.51866543,0.5466641,0.18635496,-0.6755635,-0.37234056,test,884.972,1
3073,-0.112274826,-0.08447881,-0.1148246,-0.21985564,0.39416733,-0.37996113,-0.32774612,0.22416034,0.23283865,-0.5209762,-0.8676935,0.076787174,0.41071063,-0.48136967,-0.54409194,0.056229603,-0.13586746,0.2261514,-0.7353256,-0.89250845,-0.79379815,-0.51177454,-0.2758794,-0.59631485,-0.61697316,-0.49409693,-0.7719693,-0.92925537,-0.8962073,-0.8743021,-0.1704447,-0.20957401,-0.92431515,-0.62339234,-0.4413437,-0.5821412,-0.8799556,-0.12147663,0.07870251,-0.089211166,-0.6922666,-0.7748682,-0.7838686,-0.54136574,-0.7921932,0.2956095,-0.30495045,0.29168135,0.41002408,-0.48476893,0.46109906,0.087433934,-0.7418194,-0.3467288,test,885.2601,1
3074,-0.15180282,-0.11993663,0.071084276,-0.20379443,0.36602893,-0.38779154,-0.28120837,0.15297264,0.15737191,-0.49429289,-0.86832666,0.02152966,0.45792383,-0.5371262,-0.4844385,0.027070977,-0.31146377,0.091949895,-0.6385222,-0.8607954,-0.814504,-0.46892634,-0.21132818,-0.61993736,-0.54400975,-0.55419755,-0.8204381,-0.96563655,-0.9091969,-0.8311625,-0.22728597,-0.20646214,-0.9427724,-0.59055626,-0.4052515,-0.62483704,-0.88778454,-0.153315,0.062117755,-0.23596972,-0.7207399,-0.6664703,-0.854857,-0.54321027,-0.7667567,0.23647001,-0.27931526,0.082602285,0.48839447,-0.49804252,0.4926445,0.121475324,-0.75105566,-0.3229761,test,885.54816,1
3075,-0.15269373,-0.1478333,-0.19292443,-0.18814462,0.26896635,-0.32139316,-0.25050265,0.13393295,0.098669484,-0.53211635,-0.8757683,-0.0018687728,0.36261478,-0.30582443,-0.44871154,-0.0011986729,-0.27193022,0.23098445,-0.7052823,-0.8286869,-0.8129294,-0.48329082,-0.11641401,-0.6053184,-0.5182989,-0.48324597,-0.8111162,-0.9453966,-0.8962441,-0.8629535,-0.26197392,-0.26856932,-0.9115213,-0.5410953,-0.39086953,-0.6848444,-0.89547664,-0.1392454,0.04326876,-0.10888349,-0.67719716,-0.8023777,-0.84690773,-0.5869285,-0.7356943,0.37452903,-0.2827415,0.07331165,0.3292511,-0.5038284,0.3354334,0.0030533385,-0.65383,-0.37650323,test,885.83624,1
3076,-0.13525343,-0.15737648,-0.14245301,-0.19052343,0.19735979,-0.29143503,-0.28841266,0.04537406,0.0019224328,-0.5197348,-0.938107,-0.074067265,0.28045282,-0.31928402,-0.5181728,-0.07799983,-0.34209898,0.20249075,-0.69000065,-0.88314503,-0.80501056,-0.5111236,-0.08628644,-0.6603876,-0.70429975,-0.46082413,-0.75781584,-0.91883945,-0.8763014,-0.8662242,-0.2647401,-0.32157588,-0.9242406,-0.5076505,-0.43524978,-0.7193984,-0.8892996,-0.15214638,0.010697486,-0.21436411,-0.6594246,-0.80214775,-0.8092396,-0.5685072,-0.6633737,0.17381263,-0.3602811,0.0019011562,0.40927222,-0.53670114,0.20149276,-0.022912065,-0.6407109,-0.44270402,test,886.1243,1
3077,-0.18983375,-0.13597542,-0.13565926,-0.15339364,0.1815966,-0.24112503,-0.31167588,-0.054118514,-0.090255275,-0.5578532,-0.9153925,-0.057692427,0.21369413,-0.3092594,-0.5698738,-0.09700497,-0.3976012,0.119499356,-0.64682657,-0.8579958,-0.8132752,-0.538372,-0.04433263,-0.67282915,-0.56579655,-0.4512735,-0.79416543,-0.90339553,-0.88027006,-0.7958272,-0.36534387,-0.35342905,-0.9258866,-0.47396114,-0.4097663,-0.72303927,-0.8854752,-0.17311452,0.034582816,-0.20244162,-0.72324073,-0.8157324,-0.7714317,-0.55361956,-0.65566343,0.35013908,-0.31773445,0.10761491,0.24046333,-0.5461262,0.102590464,0.017820513,-0.60413414,-0.42267147,test,886.41235,1
3078,-0.24769545,-0.19640632,-0.063733906,-0.10495183,0.14418755,-0.28362688,-0.3165964,-0.12518615,-0.12019633,-0.52872723,-0.91181654,-0.118548095,0.18909799,-0.50036716,-0.6197308,-0.14611898,-0.5716911,0.030278612,-0.55703205,-0.87548566,-0.83360994,-0.5836389,-0.31064296,-0.6898219,-0.80909747,-0.4715777,-0.6747723,-0.8766874,-0.8540281,-0.8077111,-0.396407,-0.38542506,-0.89797723,-0.460173,-0.43608364,-0.72912693,-0.91414016,-0.22254793,-0.102062464,-0.26995048,-0.6680848,-0.77924013,-0.83039945,-0.53235143,-0.6261747,0.16925642,-0.30846584,-0.18938054,0.35928237,-0.57992303,0.18240109,-0.034374475,-0.5041886,-0.45065653,test,886.70044,1
3079,-0.2768507,-0.2045383,-0.071800046,-0.12788409,0.1348803,-0.23568,-0.37112355,-0.17876719,-0.20826253,-0.509681,-0.878207,-0.1369351,0.13147436,-0.40914446,-0.66667813,-0.16696188,-0.51448005,0.09529188,-0.6889277,-0.9334369,-0.81356466,-0.6107769,-0.27122122,-0.6838173,-0.7122136,-0.4417435,-0.54377735,-0.8398117,-0.83133584,-0.81807363,-0.48463923,-0.4167902,-0.9196743,-0.39934695,-0.40228605,-0.70841116,-0.9368736,-0.18677256,-0.03157992,-0.26638046,-0.6602095,-0.730938,-0.82098633,-0.59000415,-0.6444639,0.16888303,-0.34926426,-0.25244784,0.36976638,-0.61351293,0.11050147,-0.058418676,-0.5649449,-0.48693863,test,886.9885,1
3080,-0.25953597,-0.23650308,-0.019724898,-0.2608486,0.19235775,-0.2187471,-0.33451405,-0.25352067,-0.24089165,-0.5045204,-0.82503057,-0.18474628,0.12761132,-0.43395454,-0.68949395,-0.17939477,-0.41308668,0.09346711,-0.50294954,-0.91667765,-0.81473476,-0.59392595,-0.28502843,-0.65332174,-0.5686657,-0.32006592,-0.7500866,-0.7490206,-0.78322595,-0.73724556,-0.4897043,-0.45721126,-0.93196535,-0.38621166,-0.43221313,-0.7837804,-0.9040361,-0.17823021,-0.018729653,-0.2402952,-0.5782646,-0.7824029,-0.80468047,-0.5140002,-0.6317939,0.23209502,-0.38013867,-0.10600468,0.17958948,-0.60816777,0.11252603,-0.11281765,-0.5392237,-0.4210373,test,887.2766,1
3081,-0.27079704,-0.25889042,-0.014534097,-0.18102625,0.0026165708,-0.20509268,-0.37273532,-0.31728217,-0.33552885,-0.53169143,-0.8393236,-0.24689911,0.04129576,-0.46891057,-0.7195016,-0.23681115,-0.5579391,0.035652224,-0.49609816,-0.90062356,-0.83305967,-0.6199845,-0.24040522,-0.6918175,-0.6301031,-0.3378311,-0.7910718,-0.68283314,-0.7347734,-0.7042086,-0.55354214,-0.50989646,-0.8909625,-0.3899914,-0.44576275,-0.77247274,-0.9586843,-0.26261657,-0.16136523,-0.34235623,-0.64848727,-0.78028053,-0.7948354,-0.5218505,-0.6219553,0.031766713,-0.3499731,-0.32797205,0.30593702,-0.6337054,0.07285651,-0.1713119,-0.52192485,-0.52047276,test,887.5647,1
3082,-0.32961982,-0.27948114,-0.0067823045,-0.35021025,0.036962345,-0.31216642,-0.3520454,-0.39541003,-0.39937124,-0.5737228,-0.83952814,-0.3494422,-0.0019657405,-0.49513143,-0.7228826,-0.26315898,-0.62516475,0.055190165,-0.48062903,-0.952931,-0.838101,-0.6324742,-0.04602125,-0.6866657,-0.74997574,-0.32868084,-0.6333066,-0.62738067,-0.7165545,-0.637484,-0.53622067,-0.4945949,-0.9345345,-0.422604,-0.38519588,-0.832787,-0.9177644,-0.24381885,0.003997487,-0.32904935,-0.5770365,-0.77187365,-0.817142,-0.5378017,-0.6472735,0.16681373,-0.40743935,-0.33444685,0.22438239,-0.6179792,0.04987765,-0.19049463,-0.4160256,-0.49592355,test,887.8528,1
3083,-0.35903654,-0.3221587,-0.048797544,-0.1477351,-0.07684832,-0.33867788,-0.36769715,-0.43416083,-0.4573481,-0.49108028,-0.8456725,-0.33423057,-0.052724387,-0.4944218,-0.7152178,-0.31130174,-0.5621571,0.14179564,-0.512911,-0.9189341,-0.83693963,-0.6738908,-0.22279967,-0.73255503,-0.8539153,-0.3676256,-0.6356686,-0.5849442,-0.6588765,-0.6207729,-0.58859986,-0.54842883,-0.91371834,-0.44187403,-0.3479917,-0.77244383,-0.9467221,-0.26506647,-0.1252704,-0.3149783,-0.5178299,-0.783973,-0.8097628,-0.60288495,-0.6437079,0.18982476,-0.41497543,-0.36870795,0.14048532,-0.64272,-0.04122336,-0.3785244,-0.5410212,-0.53561246,test,888.1408,1
3084,-0.37784755,-0.35366145,-0.07812715,-0.37953198,-0.11260646,-0.37446186,-0.4039398,-0.49070233,-0.49903834,-0.4758858,-0.81853175,-0.35708553,-0.10021967,-0.601631,-0.7197173,-0.30096936,-0.54952395,-0.003762431,-0.5524117,-0.9176228,-0.8493398,-0.71768576,-0.07368758,-0.75249213,-0.6743395,-0.29894623,-0.6054837,-0.4865004,-0.6161503,-0.56902504,-0.6438242,-0.59958434,-0.9202769,-0.48113576,-0.45594305,-0.8175183,-0.92936754,-0.29703775,-0.16790017,-0.34581676,-0.5599389,-0.76473546,-0.7701304,-0.55971724,-0.6738723,0.1701182,-0.47476462,-0.35659093,0.24395925,-0.67692053,-0.08338972,-0.22025163,-0.6702651,-0.57398677,test,888.4289,1
3085,-0.42059696,-0.3681718,-0.19705737,-0.21312794,-0.13378629,-0.31692016,-0.45191187,-0.51875615,-0.56652224,-0.5325512,-0.8141908,-0.4179059,-0.20033883,-0.55850315,-0.65731794,-0.329044,-0.6627561,0.012390775,-0.5746693,-0.8978968,-0.8551115,-0.7436541,0.012538065,-0.8355059,-0.6274408,-0.26985273,-0.63381666,-0.39797872,-0.554393,-0.4956565,-0.64779216,-0.6439784,-0.9363907,-0.5000748,-0.4555442,-0.83141285,-0.8914968,-0.3167385,-0.20098159,-0.48264185,-0.5825338,-0.7553381,-0.84441715,-0.5456582,-0.6812576,-0.119721875,-0.44270948,-0.49882603,0.35740575,-0.68428856,-0.05288389,-0.3491191,-0.40745902,-0.5144552,test,888.717,1
3086,-0.43339235,-0.37135294,-0.09236756,0.07359018,-0.0818214,-0.57944506,-0.4896444,-0.5769726,-0.587934,-0.43432844,-0.7955683,-0.4616412,-0.1870572,-0.5472234,-0.56290907,-0.38270593,-0.6935273,0.040607527,-0.43238327,-0.93761134,-0.84920233,-0.77372265,-0.1331184,-0.7576612,-0.7027935,-0.26827458,-0.5100416,-0.33843365,-0.46880165,-0.43639165,-0.6562178,-0.6337302,-0.92993593,-0.5549589,-0.4837748,-0.8026877,-0.883245,-0.28704223,-0.1751991,-0.3895708,-0.5995388,-0.7822331,-0.8588787,-0.5401714,-0.7244561,-0.019290358,-0.4268306,-0.28756958,0.20542242,-0.698377,-0.05003616,-0.2634458,-0.5027893,-0.48613816,test,889.00507,1
3087,-0.43992162,-0.40911514,-0.08536037,-0.19607763,-0.08934512,-0.53483707,-0.45975715,-0.6334961,-0.64153206,-0.4246492,-0.776104,-0.5101327,-0.20919304,-0.5451216,-0.51950103,-0.39032665,-0.5766753,0.010173051,-0.44133738,-0.95107293,-0.8452078,-0.7583694,-0.04751655,-0.7545711,-0.790674,-0.1953458,-0.4965312,-0.19555363,-0.4127462,-0.39094105,-0.6660495,-0.65710473,-0.90120494,-0.5414133,-0.48738447,-0.8025211,-0.8948892,-0.29466248,-0.23281391,-0.42833048,-0.60883266,-0.7381085,-0.81685156,-0.5051388,-0.70177895,-0.12710361,-0.42624408,-0.49217367,0.13074756,-0.69077563,-0.09757278,-0.32544985,-0.5046277,-0.5212124,test,889.29315,1
3088,-0.4757082,-0.4273271,-0.06107677,-0.049846537,-0.16380526,-0.5436333,-0.46958253,-0.6667124,-0.6528229,-0.383868,-0.7586684,-0.53056026,-0.25142097,-0.50392383,-0.52583927,-0.40741923,-0.63899755,0.18338586,-0.44905975,-0.8962971,-0.83976823,-0.75675935,0.0024218278,-0.7387014,-0.676596,-0.050060764,-0.579764,-0.11395967,-0.3338498,-0.3385929,-0.66787183,-0.6349644,-0.8767482,-0.5942157,-0.4960638,-0.84744805,-0.87882173,-0.37197873,-0.11825349,-0.37136254,-0.47074598,-0.73308754,-0.7822671,-0.5283905,-0.7027042,-0.08562222,-0.44687024,-0.48682866,0.023251085,-0.70683926,-0.12743117,-0.2533325,-0.5853031,-0.4817244,test,889.58124,1
3089,-0.5117117,-0.45649505,-0.10402948,-0.13807179,-0.204241,-0.5910506,-0.52611685,-0.7072533,-0.69884765,-0.3973624,-0.71496665,-0.5201099,-0.2990173,-0.341798,-0.6906306,-0.4380142,-0.6708873,-0.046125706,-0.33105603,-0.87334263,-0.85069525,-0.76709944,-0.24930418,-0.7751781,-0.7938622,-0.08705465,-0.46008107,-0.113549024,-0.25647622,-0.3081196,-0.70638245,-0.67651045,-0.90050983,-0.56530774,-0.5037295,-0.8239958,-0.85478455,-0.36558032,-0.21665566,-0.40851077,-0.42727086,-0.77201307,-0.8396468,-0.6073343,-0.7288874,-0.021511743,-0.45438904,-0.5660622,0.10880912,-0.72436863,-0.13398007,-0.31822017,-0.5309628,-0.6058501,test,889.8693,1
3090,-0.52678096,-0.4937791,-0.15304717,-0.18593605,-0.21094579,-0.58437026,-0.49669534,-0.7376387,-0.7409932,-0.3481562,-0.7663434,-0.54847705,-0.37395385,-0.3200912,-0.6974674,-0.4804115,-0.6013833,-0.09184075,-0.38964862,-0.89682454,-0.85077703,-0.7865163,-0.45143354,-0.769273,-0.6355586,-0.17398132,-0.50272024,-0.006445609,-0.22905709,-0.30632252,-0.7144106,-0.6894452,-0.8981247,-0.5813712,-0.48979187,-0.8228441,-0.89533985,-0.376523,-0.26670647,-0.481747,-0.4596843,-0.75886136,-0.77624243,-0.5334282,-0.76486886,-0.20862852,-0.5299499,-0.46376076,0.053599227,-0.7370865,-0.26541334,-0.4216653,-0.5403676,-0.534618,test,890.15735,1
3091,-0.5656304,-0.5185012,-0.11143723,-0.30938876,-0.30728683,-0.62918824,-0.51915616,-0.762129,-0.7708264,-0.33789706,-0.75152147,-0.57605535,-0.4089506,-0.2613023,-0.7225506,-0.49292353,-0.6517947,0.07353058,-0.3868165,-0.87207794,-0.8581383,-0.7304905,-0.15073992,-0.7230854,-0.84968424,-0.07521616,-0.38892296,0.030345485,-0.14665654,-0.25084865,-0.76318496,-0.730399,-0.9148623,-0.64173937,-0.56195486,-0.8691067,-0.8611878,-0.38504013,-0.32400405,-0.49679616,-0.44102278,-0.7439057,-0.7543332,-0.5205623,-0.7755216,-0.1885137,-0.50409955,-0.665651,0.08777958,-0.75739163,-0.20530373,-0.30034265,-0.44393456,-0.61026824,test,890.44543,1
3092,-0.5952302,-0.5395522,-0.15386471,-0.36176458,-0.26013365,-0.68188953,-0.522542,-0.7946316,-0.80010784,-0.3288764,-0.69804144,-0.6109334,-0.4198997,-0.40585047,-0.7819503,-0.5242829,-0.73803777,-0.12967877,-0.49499032,-0.92776096,-0.8567686,-0.80736345,-0.31160244,-0.75672174,-0.68957293,-0.1633379,-0.3677702,0.053737354,-0.14426616,-0.24681781,-0.7600121,-0.768728,-0.9395167,-0.67477995,-0.5665583,-0.86341184,-0.90464526,-0.46195704,-0.3835659,-0.64936537,-0.57245886,-0.78219265,-0.7967628,-0.5772337,-0.7969305,-0.37178454,-0.41721377,-0.69740474,-0.17334203,-0.7804143,-0.28153452,-0.5744086,-0.5907156,-0.65130645,test,890.7335,1
3093,-0.60884976,-0.5579747,-0.16010758,-0.37627167,-0.31031495,-0.6852296,-0.54338497,-0.81547976,-0.8231038,-0.32970634,-0.73369217,-0.67549103,-0.48476553,-0.44537944,-0.80683947,-0.5635451,-0.73153454,-0.0007205006,-0.43270084,-0.90686524,-0.8738718,-0.8179352,-0.25278762,-0.7594843,-0.79817903,-0.121687256,-0.5953623,0.12925795,-0.10608493,-0.2430743,-0.7829972,-0.74576336,-0.93364054,-0.7208815,-0.6206229,-0.9094622,-0.9067233,-0.45296717,-0.4065454,-0.62615526,-0.49297768,-0.8156609,-0.7975911,-0.5056887,-0.8143986,-0.34376407,-0.54338795,-0.6904224,-0.18867876,-0.7827505,-0.28862897,-0.49018708,-0.5748567,-0.64736027,test,891.0216,1
3094,-0.6124986,-0.5794295,-0.21692877,-0.11928572,-0.36609042,-0.7334946,-0.56863666,-0.83762753,-0.84181577,-0.3069118,-0.67104936,-0.6902397,-0.4602597,-0.41555575,-0.74351376,-0.56593174,-0.5296818,-0.08266016,-0.42790875,-0.9403801,-0.8607808,-0.81639844,-0.24873,-0.84320223,-0.7733514,-0.01537681,-0.66044414,0.17315426,-0.03715721,-0.10636266,-0.7738562,-0.7863541,-0.9304544,-0.7144026,-0.6026028,-0.8962139,-0.89504045,-0.4834097,-0.3770245,-0.5511888,-0.45206243,-0.799109,-0.7938107,-0.5113843,-0.8342488,-0.44964352,-0.416773,-0.61901516,-0.09348582,-0.7842763,-0.35610712,-0.57940996,-0.49274424,-0.638407,test,891.3097,1
3095,-0.6267095,-0.5722872,-0.12649828,-0.3697331,-0.33967546,-0.7457586,-0.60383415,-0.8505239,-0.8403603,-0.30344644,-0.6264403,-0.6929225,-0.5505472,-0.47449356,-0.7272584,-0.5700241,-0.61478955,0.0006861461,-0.24901123,-0.93509877,-0.859089,-0.81825864,-0.20851384,-0.7167107,-0.72729367,-0.1282296,-0.33216503,0.22723311,0.053186297,-0.053316914,-0.7858402,-0.7580981,-0.9157873,-0.6984309,-0.55339926,-0.9125384,-0.8649595,-0.47556993,-0.36179194,-0.5377535,-0.42567632,-0.7390802,-0.773481,-0.56617785,-0.8538187,-0.29414752,-0.47754347,-0.45548168,-0.07638065,-0.7627123,-0.30010787,-0.525316,-0.4265205,-0.6699516,test,891.5978,1
3096,-0.6407132,-0.58622247,-0.19268067,-0.31510767,-0.40616024,-0.72077316,-0.6665471,-0.86296004,-0.8508879,-0.2116382,-0.6259549,-0.70204526,-0.5309785,-0.5500217,-0.59547824,-0.5631039,-0.60030824,0.002755655,-0.30353805,-0.9110774,-0.86288995,-0.80549735,-0.2920997,-0.777411,-0.80226815,0.059583377,-0.41232046,0.25672984,0.11912353,0.03809997,-0.79076993,-0.7446418,-0.88907325,-0.74334335,-0.60667247,-0.91001225,-0.8688504,-0.4949897,-0.31698126,-0.4737951,-0.35942528,-0.6847359,-0.7366335,-0.5379124,-0.8748424,-0.23986603,-0.5167861,-0.5223307,0.04779643,-0.7767796,-0.3406369,-0.3287653,-0.52519363,-0.6617103,test,891.88586,1
3097,-0.6673314,-0.61094666,-0.1747428,-0.36740205,-0.3432449,-0.75501406,-0.64102054,-0.87266517,-0.86833555,-0.20896982,-0.5540969,-0.70100605,-0.51689935,-0.48167312,-0.5290311,-0.5988527,-0.69440293,-0.089238,-0.21461913,-0.9072908,-0.8333762,-0.77391684,-0.0019370831,-0.76632947,-0.5268421,-0.037379473,-0.20645888,0.26540032,0.15770201,-0.019422216,-0.78131586,-0.7715578,-0.9121548,-0.7501549,-0.62452185,-0.8674539,-0.8660553,-0.45609558,-0.3396,-0.56544614,-0.37124828,-0.6529537,-0.6811384,-0.48743847,-0.87438476,-0.2390531,-0.45094734,-0.7245412,0.007894803,-0.7710899,-0.33959603,-0.29889867,-0.3433828,-0.6308973,test,892.1739,1
3098,-0.66800916,-0.60496897,-0.061377905,-0.2882604,-0.34689245,-0.8010183,-0.6998593,-0.8799024,-0.8787772,-0.13780871,-0.5743922,-0.72487265,-0.5447608,-0.46181902,-0.44254044,-0.56484365,-0.7738766,0.08241526,-0.28897628,-0.8384691,-0.90328294,-0.73619974,-0.09821986,-0.80124485,-0.63595283,0.0784118,-0.36149815,0.30271894,0.19110438,0.06836001,-0.806169,-0.75343806,-0.8956477,-0.7678304,-0.5923042,-0.8466268,-0.90108097,-0.4653387,-0.30752254,-0.50242585,-0.308123,-0.71984464,-0.6916862,-0.49710757,-0.8736544,-0.36538097,-0.50346273,-0.56319714,-0.018525638,-0.73871285,-0.34726873,-0.31427377,-0.40219983,-0.552724,test,892.462,1
3099,-0.68540853,-0.6352856,-0.17475475,-0.19343975,-0.38507175,-0.86364675,-0.67743,-0.8951964,-0.89955854,-0.062084932,-0.52682596,-0.8058959,-0.60605913,-0.5442499,-0.52992094,-0.6208564,-0.8458547,-0.050886188,-0.17896014,-0.8658348,-0.8753258,-0.7189275,-0.15524448,-0.75967836,-0.61898667,-0.087835856,-0.23931593,0.32079557,0.11486264,0.033001684,-0.9045829,-0.8887311,-0.9016507,-0.78526354,-0.6668326,-0.91937053,-0.8614446,-0.56170493,-0.22724299,-0.27095732,-0.2975428,-0.6547439,-0.70137435,-0.51426506,-0.8864933,-0.3097395,-0.4895911,-0.59841746,-0.026397869,-0.74628496,-0.368407,-0.37995923,-0.38048315,-0.61069214,test,892.75006,1
3100,-0.7097291,-0.63670075,-0.22870113,-0.33945888,-0.4999542,-0.8602525,-0.71818215,-0.91531223,-0.9151116,-0.07320213,-0.5227725,-0.8243515,-0.6505957,-0.5057673,-0.6074203,-0.6531229,-0.7749901,-0.114242606,-0.21267259,-0.86558527,-0.87076634,-0.72827405,-0.24736848,-0.68860185,-0.8416885,-0.07677199,-0.36900333,0.3004214,0.14060059,0.066622965,-0.90822005,-0.910469,-0.9153021,-0.80428034,-0.62002355,-0.94363075,-0.8943889,-0.55854017,-0.33997712,-0.34955773,-0.29799658,-0.73008084,-0.7073594,-0.52796197,-0.89113367,-0.46857896,-0.5341074,-0.5819584,-0.0465642,-0.7567385,-0.51241124,-0.6441193,-0.3634336,-0.7096936,test,893.03815,1
